INPUT:original	INPUT:annotation	OUTPUT:result	OUTPUT:entity1	OUTPUT:entity2	OUTPUT:entity3	OUTPUT:entity4	OUTPUT:entity5	OUTPUT:entity6	OUTPUT:entity7	OUTPUT:entity8	OUTPUT:attribute1	OUTPUT:attribute2	OUTPUT:attribute3	OUTPUT:attribute4	OUTPUT:attribute5	OUTPUT:attribute6	OUTPUT:attribute7	OUTPUT:attribute8	GOLDEN:result	GOLDEN:entity1	GOLDEN:entity2	GOLDEN:entity3	GOLDEN:entity4	GOLDEN:entity5	GOLDEN:entity6	GOLDEN:entity7	GOLDEN:entity8	GOLDEN:attribute1	GOLDEN:attribute2	GOLDEN:attribute3	GOLDEN:attribute4	GOLDEN:attribute5	GOLDEN:attribute6	GOLDEN:attribute7	GOLDEN:attribute8	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/34.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/34_heap.jpg	"{""shape"":""rectangle""\,""left"":0.6391475950439698\,""top"":0.3799763019720817\,""width"":0.0806249348500041\,""height"":0.12664255472771097\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5999549183807733\,""top"":0.21616691053080342\,""width"":0.1052603316097277\,""height"":0.16105629242545852\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5417257987668814\,""top"":0.4488037773675767\,""width"":0.07054681799375362\,""height"":0.07708677244295459\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5865174292391059\,""top"":0.3841059504958114\,""width"":0.05151037504305833\,""height"":0.056438529824305916\,""label"":""5""}"	tail	wing	wing 	mantle					orange	brown	brown	brown																								https://toloka.yandex.ru/task/24685843/000178ad13--60b99aa078248827a6ce7044	000178ad13--60b99aa078248827a6ce7044	ce5fa0d6ce7e706800f6ccb574c342fc	APPROVED	2021-06-04T03:14:40.679	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/1.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/1_heap.jpg	"{""shape"":""rectangle""\,""left"":0.430042158612484\,""top"":0.35584843492586493\,""width"":0.11555149414241256\,""height"":0.11422295442064795\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5432111477210324\,""top"":0.4861797547135273\,""width"":0.08219642366831403\,""height"":0.08200622368661908\,""label"":""2""}"	head	wing							white	black																										https://toloka.yandex.ru/task/24685843/000178ad13--60b99aa7f0deff310a8b587c	000178ad13--60b99aa7f0deff310a8b587c	64c1f387a6af947e5d8806049744feed	APPROVED	2021-06-04T03:14:47.942	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/59.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/59_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3931133305875892\,""top"":0.2840929892000732\,""width"":0.07266640353285742\,""height"":0.08932820794435292\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.48483977439136\,""top"":0.3192385136371957\,""width"":0.05718012081274032\,""height"":0.09079260479589962\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.3847745629690646\,""top"":0.44371224601867104\,""width"":0.16320159481969615\,""height"":0.29141497345780704\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.3218012081274026\,""top"":0.7885777045579352\,""width"":0.16677535237049246\,""height"":0.21050704740984805\,""label"":""4""}"	beak	eyes	stomach	tail					purple	green	blue	yellow																								https://toloka.yandex.ru/task/24685843/000178ad13--60b99ac1e5851e2a55aa93ac	000178ad13--60b99ac1e5851e2a55aa93ac	01cab20e2967e9dc73fe0c04c221b9a1	APPROVED	2021-06-04T03:15:13.834	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/50.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/50_heap.jpg	"{""shape"":""rectangle""\,""left"":0.2847093515467692\,""top"":0.35584843492586493\,""width"":0.07862266611751778\,""height"":0.12886692293611568\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.38120080541826834\,""top"":0.28262859234852644\,""width"":0.06671014094819694\,""height"":0.11715174812374152\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.36928828024894744\,""top"":0.4583562145341388\,""width"":0.3049606443346147\,""height"":0.2738422112392458\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.7862266611751786\,""top"":0.5154676917444627\,""width"":0.11316898910854833\,""height"":0.22698151198974925\,""label"":""4""}"	beak	eyes	stomach	tail					purple	green	blue	yellow																								https://toloka.yandex.ru/task/24685843/000178ad13--60b99b3dbe2bd36caab318ce	000178ad13--60b99b3dbe2bd36caab318ce	01cab20e2967e9dc73fe0c04c221b9a1	APPROVED	2021-06-04T03:17:17.503	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/45.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/45_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5324204235309592\,""top"":0.21886817270066752\,""width"":0.0631286273881162\,""height"":0.042090033211666794\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.6043228601492882\,""top"":0.22728617934300088\,""width"":0.03744918573871292\,""height"":0.06313504981750029\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.6436980040117063\,""top"":0.30094373746341785\,""width"":0.06141666461148931\,""height"":0.05682154483575025\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5887011998125679\,""top"":0.3156752490875013\,""width"":0.04643699031600401\,""height"":0.04419453487225017\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5187247213179441\,""top"":0.2672717108940844\,""width"":0.04258507406859369\,""height"":0.0778665614415836\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.35437629476176385\,""top"":0.32198875406925126\,""width"":0.09394395736739997\,""height"":0.08207556476275035\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.5153007957646905\,""top"":0.3640787872809181\,""width"":0.1726942450922363\,""height"":0.09470257472625038\,""label"":""7""}"	crown	forehead	beak	chin	ear coverts	wing	breast		grey	white	brown	white	brown	brown	grey																					https://toloka.yandex.ru/task/24685843/000178ad13--60b99b760d84521c74fe79e6	000178ad13--60b99b760d84521c74fe79e6	ce5fa0d6ce7e706800f6ccb574c342fc	APPROVED	2021-06-04T03:18:14.703	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/23.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/23_heap.jpg	"{""shape"":""rectangle""\,""left"":0.07981391863444993\,""top"":0.5652571846970529\,""width"":0.48960478445908845\,""height"":0.2357678930990298\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5825224807797913\,""top"":0.20501555921654765\,""width"":0.09530020135456707\,""height"":0.07468423942888527\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.578948723228995\,""top"":0.2811641954969797\,""width"":0.10959523155775219\,""height"":0.11568735127219476\,""label"":""3""}"	stick	head	chest						brown	black	black																									https://toloka.yandex.ru/task/24685843/000178ad13--60b99b9e3c6ca8596d8a2d78	000178ad13--60b99b9e3c6ca8596d8a2d78	64c1f387a6af947e5d8806049744feed	APPROVED	2021-06-04T03:18:54.689	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/42.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/42_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3680970277320154\,""top"":0.4173531026908292\,""width"":0.027398807889438048\,""height"":0.06443346146805784\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4074083607907743\,""top"":0.39978034047226796\,""width"":0.03335507047409847\,""height"":0.05125388980413692\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.3776270478674721\,""top"":0.48910854841662094\,""width"":0.1274640193117335\,""height"":0.26944902068460547\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.3809247078297087\,""top"":0.1552985233998415\,""width"":0.17062210528975214\,""height"":0.21212779913356514\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5534857006795718\,""top"":0.39126090670571734\,""width"":0.06979995216398938\,""height"":0.240729300140338\,""label"":""4""}"	 beak	eyes	wings	tail					purple	green	blue	yellow																								https://toloka.yandex.ru/task/24685843/000178ad13--60b99bd668183b5da82fff63	000178ad13--60b99bd668183b5da82fff63	01cab20e2967e9dc73fe0c04c221b9a1	APPROVED	2021-06-04T03:19:50.342	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/28.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/28_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5854246076797651\,""top"":0.1497186883478756\,""width"":0.048472189002770616\,""height"":0.06951753716923956\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.6500541930167926\,""top"":0.1497186883478756\,""width"":0.045240709735919094\,""height"":0.059586460430776755\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5014061467416295\,""top"":0.2549881017755812\,""width"":0.20035171454478484\,""height"":0.2820425793723432\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.3349849644987841\,""top"":0.5648376960156202\,""width"":0.14864804627516293\,""height"":0.1926628887261781\,""label"":""4""}"	beak	eyes	stomach	tail					purple	green	blue	yellow																								https://toloka.yandex.ru/task/24685843/000178ad13--60b99c320d84521c74fe8809	000178ad13--60b99c320d84521c74fe8809	01cab20e2967e9dc73fe0c04c221b9a1	APPROVED	2021-06-04T03:21:22.268	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/38.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/38_heap.jpg	"{""shape"":""rectangle""\,""left"":0.6762252967676169\,""top"":0.21465916937950083\,""width"":0.08880806903751937\,""height"":0.22518167768241756\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4913333168919141\,""top"":0.10732958468975042\,""width"":0.16927031953898258\,""height"":0.19361415277366745\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5185107259708658\,""top"":0.40195981717141827\,""width"":0.1577145707967511\,""height"":0.25464470093058433\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5598118279569892\,""top"":0.30725724244516783\,""width"":0.06312862738811609\,""height"":0.0841800664233337\,""label"":""4""}"	tail	wing	wing	breast					white	brown	broen	brown																								https://toloka.yandex.ru/task/24685843/000178ad13--60b99c994dc48f273e18d1e9	000178ad13--60b99c994dc48f273e18d1e9	ce5fa0d6ce7e706800f6ccb574c342fc	APPROVED	2021-06-04T03:23:05.618	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/19.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/19_heap.jpg	"{""shape"":""rectangle""\,""left"":0.471267760875907\,""top"":0.2474271420171142\,""width"":0.06364502449300441\,""height"":0.08458194747845499\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.38354083522338733\,""top"":0.207250716964848\,""width"":0.09460746884095256\,""height"":0.17339299233083275\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.38526097102049556\,""top"":0.4017891961652945\,""width"":0.1737337155079311\,""height"":0.1607057002090645\,""label"":""3""}"	beak	eyes	stomach						purple	green	blue																									https://toloka.yandex.ru/task/24685843/000178ad13--60b99d11cd58ba6b3e131aef	000178ad13--60b99d11cd58ba6b3e131aef	01cab20e2967e9dc73fe0c04c221b9a1	APPROVED	2021-06-04T03:25:05.274	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/63.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/63_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3240206846055281\,""top"":0.3163097199341021\,""width"":0.24063300842028196\,""height"":0.17279882848251882\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.47888351180669964\,""top"":0.6004027091341754\,""width"":0.09053519128683873\,""height"":0.12740252608456892\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.2680318163097199\,""top"":0.8859600951857953\,""width"":0.09649145387149921\,""height"":0.0966501922020867\,""label"":""3""}"	head	feather	leaf						brown	white	green																									https://toloka.yandex.ru/task/24685843/000178ad13--60b99d1a7c5cbc7141e96bf3	000178ad13--60b99d1a7c5cbc7141e96bf3	64c1f387a6af947e5d8806049744feed	APPROVED	2021-06-04T03:25:14.352	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/8.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/8_heap.jpg	"{""shape"":""rectangle""\,""left"":0.4690778007957647\,""top"":0.2672717108940844\,""width"":0.078536292377758\,""height"":0.08418006642333364\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.42285480582683893\,""top"":0.3682877906020848\,""width"":0.035737222962086146\,""height"":0.046299036532833515\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.46565387524251095\,""top"":0.3577652822991681\,""width"":0.02546544630232478\,""height"":0.04840353819341686\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5307084607543323\,""top"":0.3577652822991681\,""width"":0.04943292517510112\,""height"":0.08838906974450034\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.4964692052217948\,""top"":0.39775081385025157\,""width"":0.018617595195817238\,""height"":0.04840353819341686\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.5084529446581829\,""top"":0.4650948669889185\,""width"":0.19152583563513204\,""height"":0.06313504981750023\,""label"":""6""}"	crown	beak	lore	nape	throat	wing			white	brown	white	white	white	brown																						https://toloka.yandex.ru/task/24685843/000178ad13--60b99d32be2bd36caab32d92	000178ad13--60b99d32be2bd36caab32d92	ce5fa0d6ce7e706800f6ccb574c342fc	APPROVED	2021-06-04T03:25:38.438	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/33.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/33_heap.jpg	"{""shape"":""rectangle""\,""left"":0.6194513088046861\,""top"":0.3748855939959729\,""width"":0.09053519128683873\,""height"":0.12593812923302217\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.537254885136372\,""top"":0.3880651656598938\,""width"":0.07862266611751778\,""height"":0.16547684422478492\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.4106843052123375\,""top"":0.20355116236500098\,""width"":0.21144732175544562\,""height"":0.1848801025077796\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.3481435480734028\,""top"":0.3866007688083471\,""width"":0.07296421666209046\,""height"":0.08786381109280611\,""label"":""4""}"	head	chest	wing	tail					brown	white	black	brown																								https://toloka.yandex.ru/task/24685843/000178ad13--60b99d5df33865758e6c8cb9	000178ad13--60b99d5df33865758e6c8cb9	64c1f387a6af947e5d8806049744feed	APPROVED	2021-06-04T03:26:21.102	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/42.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/42_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3612241458682714\,""top"":0.418795830456085\,""width"":0.034025260185459205\,""height"":0.03577652822991678\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.3983613464179994\,""top"":0.39143730886850153\,""width"":0.04139909182802998\,""height"":0.02059164381486145\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.3983613464179994\,""top"":0.412028952683363\,""width"":0\,""height"":0\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.3995679780960268\,""top"":0.4332446708134356\,""width"":0.024827360890318673\,""height"":0.016181479929716358\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.396935327162149\,""top"":0.412028952683363\,""width"":0.01985457579299421\,""height"":0.0176198337012467\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.44122733670519043\,""top"":0.40429428955549984\,""width"":0.108015531073405\,""height"":0.07242687143020843\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.3695889369643579\,""top"":0.4920844367436312\,""width"":0.16877426730219536\,""height"":0.2397082534550934\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.3974855100721588\,""top"":0.1419526387784665\,""width"":0.1494210197086584\,""height"":0.24519513765435155\,""label"":""7""}"	beak	crown	chin	lore	mantle	wing	wing		brown	white	white	brown	brown	brown	brown																					https://toloka.yandex.ru/task/24685843/000178ad13--60b99daecd58ba6b3e132170	000178ad13--60b99daecd58ba6b3e132170	ce5fa0d6ce7e706800f6ccb574c342fc	APPROVED	2021-06-04T03:27:42.918	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/74.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/74_heap.jpg	"{""shape"":""rectangle""\,""left"":0.39285811239960666\,""top"":0.23707588919849207\,""width"":0.2812834217751188\,""height"":0.21120035233721932\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.8007564077610229\,""top"":0.26854613997705296\,""width"":0.1737621137928207\,""height"":0.2014096049827897\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.6420344769300115\,""top"":0.03356826749713162\,""width"":0.23008279892640549\,""height"":0.1049008359285363\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.18805562100475334\,""top"":0.16364530404851663\,""width"":0.16522867665136862\,""height"":0.1321750532699557\,""label"":""5""}"	Nird	Tree	Colour						Neck	Branches	Brown																									https://toloka.yandex.ru/task/24685843/000178ad13--60b99dc6df8878157e50395a	000178ad13--60b99dc6df8878157e50395a	c8ad6f1d475b4603742a790b713ea7ec	APPROVED	2021-06-04T03:28:06.792	+	
